"Date/Time","Year","Month","Mean Max Temp (Â°C)","Mean Max Temp Flag","Mean Min Temp (Â°C)","Mean Min Temp Flag","Mean Temp (Â°C)","Mean Temp Flag","Extr Max Temp (Â°C)","Extr Max Temp Flag","Extr Min Temp (Â°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1963-02","1963","02","-7.8","","-19.4","","-13.6","","2.2","","-32.2","","0.0","T","49.0","","40.9","","36","",,"",,""
"1963-03","1963","03","0.6","","-9.3","","-4.4","","15.6","","-22.8","","15.2","","35.6","","43.7","","0","T",,"",,""
"1963-04","1963","04","11.4","","0.6","","6.0","","22.2","","-8.3","","61.7","","1.3","","63.0","","0","",,"",,""
"1963-05","1963","05","17.8","","5.4","","11.6","","26.1","","-0.6","S","56.6","","10.4","","67.1","","0","",,"",,""
"1963-06","1963","06","25.9","","13.1","","19.5","","33.9","","6.7","","37.8","","0.0","","37.8","","0","",,"",,""
"1963-07","1963","07","26.8","","15.8","","21.3","","35.6","","8.9","","81.3","","0.0","","81.3","","0","",,"",,""
"1963-08","1963","08","22.6","","12.1","","17.4","","30.0","","7.2","","87.6","","0.0","","87.6","","0","",,"",,""
"1963-09","1963","09","18.1","","6.3","","12.2","","25.6","S","-1.7","","122.2","","0.0","","122.2","","0","",,"",,""
"1963-10","1963","10","18.3","","5.4","","11.9","","25.6","","-1.1","","17.5","","0.0","","17.5","","0","",,"",,""
"1963-11","1963","11","7.4","","1.5","","4.5","","17.2","","-7.2","","133.4","","17.0","","146.1","","8","",,"",,""
"1963-12","1963","12","-9.2","","-16.6","","-12.9","","2.8","","-27.2","","5.8","","26.7","","14.7","","10","",,"",,""
"1964-01","1964","01","-2.4","","-11.0","","-6.7","","6.1","","-25.0","","29.5","","40.9","","57.4","","10","",,"",,""
"1964-02","1964","02","-3.8","","-14.2","","-9.0","","3.3","S","-30.0","","0.0","T","27.2","","17.8","","18","",,"",,""
"1964-03","1964","03","2.5","","-5.6","","-1.6","","11.7","","-12.2","","14.0","","21.6","","27.9","","0","",,"",,""
"1964-04","1964","04","11.1","","0.7","","5.9","","22.2","","-12.2","","49.0","","4.8","","51.1","","0","",,"",,""
"1964-05","1964","05","20.8","","8.4","","14.6","","31.7","","0.0","","55.6","","0.0","","55.6","","0","",,"",,""
"1964-06","1964","06","24.0","","11.4","","17.7","","34.4","","2.2","","46.2","","0.0","","46.2","","0","",,"",,""
"1964-07","1964","07","26.8","","16.2","","21.5","","33.3","","9.4","","119.1","","0.0","","119.1","","0","",,"",,""
"1964-08","1964","08","22.5","","11.9","","17.2","","28.9","S","7.2","S","71.4","","0.0","","71.4","","0","",,"",,""
"1964-09","1964","09","19.3","","8.1","","13.7","","27.2","","-1.1","S","52.1","","0.0","","52.1","","0","",,"",,""
"1964-10","1964","10","12.7","","1.4","","7.1","","23.9","","-6.7","","25.7","","0.0","T","25.7","","0","",,"",,""
"1964-11","1964","11","5.2","","-2.8","","1.2","","13.9","S","-17.8","","50.8","","20.6","","67.1","","0","",,"",,""
"1964-12","1964","12","-3.0","","-9.6","","-6.3","","6.1","","-23.3","","41.1","","34.0","","61.5","","3","",,"",,""
"1965-01","1965","01","-6.8","","-15.7","","-11.3","","10.0","","-30.0","","6.1","","47.8","","42.7","","18","",,"",,""
"1965-02","1965","02","-5.5","","-15.5","","-10.5","","5.6","S","-28.3","","32.5","","39.9","","73.9","","25","",,"",,""
"1965-03","1965","03","0.9","","-7.4","","-3.3","","11.1","","-14.4","","0.0","","20.1","","13.0","","8","",,"",,""
"1965-04","1965","04","8.9","","-0.9","","4.0","","20.0","","-12.8","","63.0","","0.0","T","63.0","","0","",,"",,""
"1965-05","1965","05","20.8","","7.6","","14.2","","31.7","","0.0","","30.0","","0.0","","30.0","","0","",,"",,""
"1965-06","1965","06","24.3","","11.1","","17.7","","32.8","","2.8","S","21.3","","0.0","","21.3","","0","",,"",,""
"1965-07","1965","07","24.4","","12.6","","18.5","","29.4","","6.1","","58.2","","0.0","","58.2","","0","",,"",,""
"1965-08","1965","08","23.7","","13.2","","18.5","","32.2","","3.3","","140.2","","0.0","","140.2","","0","",,"",,""
"1965-09","1965","09","20.2","","10.0","","15.1","","30.0","","-1.1","","91.4","","0.0","T","91.4","","0","",,"",,""
"1965-10","1965","10","11.9","","3.6","","7.8","","25.0","","-4.4","","98.8","","8.1","","105.2","","0","",,"",,""
"1965-11","1965","11","3.0","","-3.1","","-0.1","","15.0","","-8.3","S","64.5","","27.4","","96.8","","8","",,"",,""
"1965-12","1965","12","-0.6","","-7.1","","-3.9","","9.4","","-21.7","","35.6","","29.0","","60.5","","8","",,"",,""
"1966-01","1966","01","-7.3","","-14.5","","-10.9","","4.4","S","-25.0","","0.5","","70.4","","41.4","","20","",,"",,""
"1966-02","1966","02","-3.0","","-12.5","","-7.8","","7.2","","-28.3","","21.1","","21.8","","37.6","","10","",,"",,""
"1966-03","1966","03","2.7","","-4.4","","-0.9","","15.6","","-13.3","","34.0","","17.8","","56.6","","0","T",,"",,""
"1966-04","1966","04","10.6","","0.5","","5.6","","20.6","","-5.0","","20.6","","4.6","","25.1","","0","",,"",,""
"1966-05","1966","05","16.6","","4.6","","10.6","","27.8","","-5.6","","61.0","","0.0","","61.0","","0","",,"",,""
"1966-06","1966","06","24.8","","12.6","","18.7","","33.9","","5.0","","55.1","","0.0","","55.1","","0","",,"",,""
"1966-07","1966","07","27.5","","15.1","","21.3","","35.0","S","8.9","","52.3","","0.0","","52.3","","0","",,"",,""
"1966-08","1966","08","24.2","","14.2","","19.2","","31.7","","7.2","","78.5","","0.0","","78.5","","0","",,"",,""
"1966-09","1966","09","19.0","","8.1","","13.6","","28.9","","-1.7","","57.2","","0.0","","57.2","","0","",,"",,""
"1966-10","1966","10","13.3","","3.1","","8.2","","23.3","","-6.7","","33.3","","2.0","","35.1","","3","",,"",,""
"1966-11","1966","11","6.8","","-0.4","","3.2","","17.8","","-10.6","","108.2","","9.4","","116.6","","0","",,"",,""
"1966-12","1966","12","-3.7","","-10.3","","-7.0","","7.2","","-21.7","","62.7","","63.5","","100.3","","10","",,"",,""
"1967-01","1967","01","-2.7","","-11.3","","-7.0","","5.0","","-28.3","","12.7","","57.4","","67.3","","25","",,"",,""
"1967-02","1967","02","-7.7","","-18.8","","-13.3","","2.8","","-33.3","","0.0","","51.3","","47.0","","41","",,"",,""
"1967-03","1967","03","-0.2","","-10.6","","-5.4","","11.1","","-23.9","S","12.4","","16.8","","26.2","","3","",,"",,""
"1967-04","1967","04","10.2","","0.2","","5.2","","18.9","","-8.3","","66.0","","0.0","","66.0","","0","",,"",,""
"1967-05","1967","05","14.9","","3.6","","9.3","","26.7","","-1.1","S","55.4","","0.0","","55.4","","0","",,"",,""
"1967-06","1967","06","25.2","","14.1","","19.7","","31.7","","7.8","","133.9","","0.0","","133.9","","0","",,"",,""
"1967-07","1967","07","25.9","","15.6","","20.8","","30.6","","10.0","","77.5","","0.0","","77.5","","0","",,"",,""
"1967-08","1967","08","24.7","","13.9","","19.3","","30.0","","8.3","","79.2","","0.0","","79.2","","0","",,"",,""
"1967-09","1967","09","21.2","","9.2","","15.2","","28.3","","1.7","","117.9","","0.0","","117.9","","0","",,"",,""
"1967-10","1967","10","12.6","","4.4","","8.5","","25.0","","-3.9","","99.1","","0.0","T","99.1","","0","",,"",,""
"1967-11","1967","11","2.7","","-3.7","","-0.5","","13.3","","-18.3","","62.2","","40.4","","86.4","","0","T",,"",,""
"1967-12","1967","12","-1.4","","-8.6","","-5.0","","9.4","","-22.8","","30.2","","18.5","","48.0","","5","",,"",,""
"1968-01","1968","01","-9.4","","-18.2","","-13.8","","3.9","","-32.8","","10.7","","80.5","","72.1","","23","",,"",,""
"1968-02","1968","02","-6.8","","-15.6","","-11.2","","4.4","","-24.4","S","10.4","","23.1","","28.7","","20","",,"",,""
"1968-03","1968","03","3.9","","-5.5","","-0.8","","18.9","","-20.0","","59.7","","24.6","","75.7","","0","",,"",,""
"1968-04","1968","04","14.9","","2.8","","8.9","","27.2","","-5.0","","38.9","","0.0","T","38.9","","0","",,"",,""
"1968-05","1968","05","17.8","","6.4","","12.1","","25.0","","-2.2","","53.6","","0.0","","53.6","","0","",,"",,""
"1968-06","1968","06","22.1","","12.2","","17.2","","29.4","","6.7","","123.4","","0.0","","123.4","","0","",,"",,""
"1968-07","1968","07","26.5","","15.2","","20.9","","33.3","S","7.8","","79.8","","0.0","","79.8","","0","",,"",,""
"1968-08","1968","08","23.8","","13.0","","18.4","","29.4","","7.8","S","59.4","","0.0","","59.4","","0","",,"",,""
"1968-09","1968","09","22.7","","11.6","","17.2","","28.3","","4.4","","92.2","","0.0","","92.2","","0","",,"",,""
"1968-10","1968","10","15.1","","5.6","","10.4","","26.7","","-2.2","S","56.9","","0.0","T","56.9","","0","",,"",,""
"1968-11","1968","11","3.0","","-2.9","","0.1","","13.3","","-16.1","","35.8","","36.1","","71.4","","13","",,"",,""
"1968-12","1968","12","-5.6","","-12.3","","-9.0","","5.6","","-28.9","","0.5","","68.6","","68.8","","30","",,"",,""
"1969-01","1969","01","-5.1","","-13.3","","-9.2","","4.4","","-23.9","S","46.2","","23.4","","67.8","","25","",,"",,""
"1969-02","1969","02","-2.7","","-10.2","","-6.5","","5.0","","-20.0","","0.0","","25.7","","22.4","","28","",,"",,""
"1969-03","1969","03","0.2","","-7.3","","-3.6","","7.2","","-20.6","S","24.9","","11.7","","35.6","","0","T",,"",,""
"1969-04","1969","04","10.5","","1.0","","5.8","","22.8","","-12.2","","107.4","","8.4","","120.4","","0","",,"",,""
"1969-05","1969","05","16.7","","5.1","","10.9","","27.2","","0.0","S","87.9","","1.0","","88.9","","0","",,"",,""
"1969-06","1969","06","22.7","","12.0","","17.4","","32.2","","5.6","","77.2","","0.0","","77.2","","0","",,"",,""
"1969-07","1969","07","25.8","","14.6","","20.2","","33.3","","6.7","","99.1","","0.0","","99.1","","0","",,"",,""
"1969-08","1969","08","26.7","","15.6","","21.2","","32.8","","6.7","","66.3","","0.0","","66.3","","0","",,"",,""
"1969-09","1969","09","19.3","","9.7","","14.5","","28.3","","0.0","","28.2","","0.0","","28.2","","0","",,"",,""
"1969-10","1969","10","12.2","","3.5","","7.9","","23.3","S","-5.6","S","41.9","","1.3","","43.2","","0","",,"",,""
"1969-11","1969","11","5.1","","-0.4","","2.4","","14.4","","-13.3","","102.1","","10.7","","112.0","","0","T",,"",,""
"1969-12","1969","12","-4.5","","-11.0","","-7.8","","3.3","","-23.9","","31.8","","48.0","","63.2","","8","",,"",,""
"1970-01","1970","01","-9.9","","-19.1","","-14.5","","4.4","","-26.7","","1.5","","30.2","","22.4","","10","",,"",,""
"1970-02","1970","02","-5.9","","-16.3","","-11.1","","4.4","S","-31.1","","11.9","","83.8","","69.9","","41","",,"",,""
"1970-03","1970","03","0.6","","-7.7","","-3.6","","7.2","","-16.1","","9.7","","36.1","","53.8","","18","",,"",,""
"1970-04","1970","04","10.8","","0.4","","5.6","","27.8","","-8.3","","26.2","","35.1","","61.2","","0","",,"",,""
"1970-05","1970","05","17.9","","7.0","","12.5","","28.3","","-1.1","S","64.0","","0.0","","64.0","","0","",,"",,""
"1970-06","1970","06","24.0","","12.1","","18.1","","31.1","","4.4","","24.1","","0.0","","24.1","","0","",,"",,""
"1970-07","1970","07","26.6","","15.7","","21.2","","31.7","S","7.8","","106.2","","0.0","","106.2","","0","",,"",,""
"1970-08","1970","08","26.2","","14.6","","20.4","","33.3","","5.6","","48.5","","0.0","","48.5","","0","",,"",,""
"1970-09","1970","09","19.4","","10.3","","14.9","","27.2","","3.3","","104.9","","0.0","","104.9","","0","",,"",,""
"1970-10","1970","10","14.6","","5.7","","10.2","","25.0","","-3.9","","81.5","","0.0","T","81.5","","0","",,"",,""
"1970-11","1970","11","5.9","","-0.1","","2.9","","13.9","","-10.0","","73.4","","16.3","","87.9","","0","T",,"",,""
"1970-12","1970","12","-6.9","","-14.0","","-10.5","","10.0","","-25.6","","1.0","","110.2","","67.8","","41","",,"",,""
"1971-01","1971","01","-9.1","","-18.7","","-13.9","","3.3","","-31.1","S","6.6","","61.2","","50.0","","53","",,"",,""
"1971-02","1971","02","-4.2","","-13.2","","-8.7","","6.1","","-32.8","","6.4","","137.9","","116.8","","81","",,"",,""
"1971-03","1971","03","-0.3","","-10.4","","-5.4","","8.9","","-18.9","","1.3","","58.9","","49.3","","66","",,"",,""
"1971-04","1971","04","7.7","","-1.8","","3.0","","15.0","S","-10.6","","38.4","","3.6","","41.9","","","M",,"",,""
"1971-05","1971","05","18.7","","7.2","","13.0","","30.6","","0.6","","39.1","","0.0","","39.1","","0","",,"",,""
"1971-06","1971","06","24.2","","12.5","","18.4","","32.8","","2.8","","100.6","","0.0","","100.6","","0","",,"",,""
"1971-07","1971","07","24.7","","14.1","","19.4","","28.9","S","8.3","S","120.9","","0.0","","120.9","","0","",,"",,""
"1971-08","1971","08","23.8","","13.5","","18.7","","32.2","","3.9","","128.3","","0.0","","128.3","","0","",,"",,""
"1971-09","1971","09","21.8","","12.4","","17.1","","28.9","S","5.6","S","58.4","","0.0","","58.4","","0","",,"",,""
"1971-10","1971","10","16.3","","7.1","","11.7","","26.1","","-2.2","","50.0","","0.0","","50.0","","0","",,"",,""
"1971-11","1971","11","3.4","","-3.1","","0.2","","22.2","","-12.2","","9.1","","51.3","","52.8","","18","",,"",,""
"1971-12","1971","12","-2.8","","-11.3","","-7.1","","8.3","","-21.7","","43.9","","44.2","","78.0","","13","",,"",,""
"1972-01","1972","01","-3.2","","-14.4","","-8.8","","8.3","","-28.3","","9.1","","56.4","","42.9","","8","",,"",,""
"1972-02","1972","02","-7.3","","-16.6","","-12.0","","3.9","","-31.7","","24.9","","109.5","","102.1","","38","",,"",,""
"1972-03","1972","03","-1.9","","-10.0","","-6.0","","7.2","","-19.4","","18.8","","51.1","","80.5","","43","",,"",,""
"1972-04","1972","04","6.3","","-2.4","","2.0","","21.1","","-13.3","","40.4","","5.6","","45.2","","0","",,"",,""
"1972-05","1972","05","20.2","","7.8","","14.0","","29.4","","0.6","S","57.2","","0.0","","57.2","","0","",,"",,""
"1972-06","1972","06","21.9","","12.6","","17.3","","28.9","S","3.3","","137.4","","0.0","","137.4","","0","",,"",,""
"1972-07","1972","07","25.5","","15.2","","20.4","","31.7","","6.1","","179.6","","0.0","","179.6","","0","",,"",,""
"1972-08","1972","08","23.3","","13.5","","18.4","","28.9","","7.2","","150.9","","0.0","","150.9","","0","",,"",,""
"1972-09","1972","09","19.7","","10.2","","15.0","","28.9","","1.1","S","75.4","","0.0","","75.4","","0","",,"",,""
"1972-10","1972","10","9.7","","1.9","","5.8","","22.2","","-7.2","","95.8","","0.0","T","95.8","","0","",,"",,""
"1972-11","1972","11","2.8","","-2.6","","0.1","","8.3","","-15.6","","66.0","","25.9","","86.6","","8","",,"",,""
"1972-12","1972","12","-3.9","","-12.7","","-8.3","","7.8","","-22.2","","46.0","","91.2","","120.7","","38","",,"",,""
"1973-01","1973","01","-4.4","","-12.4","","-8.4","","7.2","","-30.0","S","19.6","","32.0","","47.2","","28","",,"",,""
"1973-02","1973","02","-5.8","","-15.9","","-10.9","","2.8","","-27.2","","28.4","","23.4","","49.3","","30","",,"",,""
"1973-03","1973","03","5.0","","-1.4","","1.8","","12.2","","-8.3","","88.6","","10.4","","99.3","","0","",,"",,""
"1973-04","1973","04","11.1","","1.3","","6.2","","23.3","S","-7.8","","72.9","","9.7","","82.6","","0","",,"",,""
"1973-05","1973","05","16.7","","7.2","","12.0","","23.9","","1.1","","103.9","","0.0","","103.9","","0","",,"",,""
"1973-06","1973","06","24.3","","14.1","","19.2","","30.0","","4.4","S","139.4","","0.0","","139.4","","0","",,"",,""
"1973-07","1973","07","27.8","","16.0","","21.9","","34.4","","9.4","","57.4","","0.0","","57.4","","0","",,"",,""
"1973-08","1973","08","27.1","","17.0","","22.1","","33.3","","7.2","","124.7","","0.0","","124.7","","0","",,"",,""
"1973-09","1973","09","19.8","","9.8","","14.8","","32.8","","-0.6","","62.2","","0.0","","62.2","","0","",,"",,""
"1973-10","1973","10","14.6","","5.3","","10.0","","22.2","","-1.7","","81.3","","0.0","T","81.3","","0","",,"",,""
"1973-11","1973","11","3.7","","-1.9","","0.9","","11.7","","-10.0","","45.5","","8.4","","52.1","","3","",,"",,""
"1973-12","1973","12","-3.1","","-9.9","","-6.5","","7.8","","-27.2","","50.8","","103.1","","119.6","","25","",,"",,""
"1974-01","1974","01","-5.3","","-13.9","","-9.6","","7.2","S","-26.7","","22.9","","34.0","","48.3","","23","",,"",,""
"1974-02","1974","02","-6.4","","-16.3","","-11.4","","5.6","","-25.6","","8.6","","33.3","","33.8","","30","",,"",,""
"1974-03","1974","03","0.0","","-8.7","","-4.4","","10.6","","-18.3","","56.4","","78.0","","120.9","","20","",,"",,""
"1974-04","1974","04","10.9","","1.0","","6.0","","28.3","","-8.9","","53.6","","5.1","","58.7","","0","",,"",,""
"1974-05","1974","05","15.1","","5.6","","10.4","","28.9","","-2.2","S","135.6","","0.0","","135.6","","0","",,"",,""
"1974-06","1974","06","23.3","","12.4","","17.9","","30.6","","7.2","S","39.6","","0.0","","39.6","","0","",,"",,""
"1974-07","1974","07","25.7","","15.3","","20.5","","32.2","S","8.9","","72.6","","0.0","","72.6","","0","",,"",,""
"1974-08","1974","08","25.3","","14.1","","19.7","","31.7","","9.4","S","45.5","","0.0","","45.5","","0","",,"",,""
"1974-09","1974","09","18.4","","8.3","","13.4","","26.7","","-0.6","","44.2","","0.0","T","44.2","","0","",,"",,""
"1974-10","1974","10","11.4","","1.1","","6.3","","22.2","","-5.6","","40.9","","0.0","T","40.9","","0","",,"",,""
"1974-11","1974","11","4.6","","-1.9","","1.4","","16.7","","-11.1","","94.2","","7.1","","99.1","","0","T",,"",,""
"1974-12","1974","12","-0.4","","-6.7","","-3.6","","7.2","","-20.0","","21.3","","74.2","","88.6","","25","",,"",,""
"1975-01","1975","01","-4.2","","-13.1","","-8.7","","8.3","","-29.4","","18.5","","53.6","","69.6","","30","",,"",,""
"1975-02","1975","02","-3.2","","-11.8","","-7.5","","5.6","","-25.6","S","16.8","","37.3","","50.8","","30","",,"",,""
"1975-03","1975","03","-0.2","","-9.3","","-4.8","","8.3","","-21.7","","49.3","","25.1","","72.9","","15","",,"",,""
"1975-04","1975","04","7.7","","-1.9","","2.9","","17.8","","-7.8","","8.9","","29.7","","32.5","","0","",,"",,""
"1975-05","1975","05","23.7","","10.7","","17.2","","32.2","","3.3","","43.9","","0.0","","43.9","","0","",,"",,""
"1975-06","1975","06","25.1","","13.8","","19.5","","33.3","","8.9","S","67.3","","0.0","","67.3","","0","",,"",,""
"1975-07","1975","07","28.2","","16.6","","22.4","","33.3","","11.7","","108.2","","0.0","","108.2","","0","",,"",,""
"1975-08","1975","08","26.7","","14.7","","20.7","","35.6","","7.2","S","26.9","","0.0","","26.9","","0","",,"",,""
"1975-09","1975","09","18.6","","9.3","","14.0","","26.7","","2.8","","133.4","","0.0","","133.4","","0","",,"",,""
"1975-10","1975","10","13.6","","4.7","","9.2","","21.7","S","-5.0","","75.4","","0.0","T","75.4","","0","",,"",,""
"1975-11","1975","11","7.9","","0.7","","4.3","","20.6","","-11.1","","71.6","","14.2","","82.8","","5","",,"",,""
"1975-12","1975","12","-4.9","","-13.7","","-9.3","","9.4","","-28.3","","27.7","","65.3","","78.2","","20","",,"",,""
"1976-01","1976","01","-9.0","","-19.2","","-14.1","","5.6","","-32.8","","4.3","","60.7","","47.8","","28","",,"",,""
"1976-02","1976","02","-1.1","","-12.7","","-6.9","","6.1","S","-27.8","","15.5","","83.3","","87.4","","56","",,"",,""
"1976-03","1976","03","1.4","","-8.2","","-3.4","","15.0","","-22.2","","66.3","","34.0","","100.1","","5","",,"",,""
"1976-04","1976","04","13.0","","2.4","","7.7","","30.0","","-9.4","","42.4","","1.3","","43.9","","0","",,"",,""
"1976-05","1976","05","17.1","","6.4","","11.8","","27.2","","0.6","","107.7","","3.8","","111.5","","0","",,"",,""
"1976-06","1976","06","25.7","","14.7","","20.2","","31.7","","7.2","","123.7","","0.0","","123.7","","0","",,"",,""
"1976-07","1976","07","24.5","","14.6","","19.6","","31.7","S","8.9","S","75.9","","0.0","","75.9","","0","",,"",,""
"1976-08","1976","08","24.3","","13.7","","19.0","","31.7","","2.8","","81.3","","0.0","","81.3","","0","",,"",,""
"1976-09","1976","09","18.5","","9.1","","13.8","","28.3","","2.8","","113.8","","0.0","","113.8","","0","",,"",,""
"1976-10","1976","10","10.5","","1.8","","6.2","","22.2","","-7.2","","79.2","","3.3","","83.8","","0","",,"",,""
"1976-11","1976","11","2.8","","-3.8","","-0.5","","13.3","","-11.7","S","17.3","","19.1","","34.5","","0","T",,"",,""
"1976-12","1976","12","-7.1","","-16.5","","-11.8","","3.3","S","-27.8","","5.1","","40.4","","39.4","","15","",,"",,""
"1977-01","1977","01","-9.8","","-17.2","","-13.5","","-2.2","","-30.0","","0.0","","60.1","","45.4","","38","",,"",,""
"1977-02","1977","02","-3.9","","-11.5","","-7.7","","5.0","","-22.2","","11.5","","37.2","","38.3","","35","",,"",,""
"1977-03","1977","03","5.6","","-3.0","","1.3","","22.8","","-12.8","","40.6","","24.9","","67.2","","0","",,"",,""
"1977-04","1977","04","12.6","","1.4","","7.0","","25.0","","-11.1","","58.1","","13.8","","69.7","","0","",,"",,""
"1977-05","1977","05","21.8","","9.0","","15.4","","32.0","S","0.0","","77.2","","0.4","","77.6","","0","",,"",,""
"1977-06","1977","06","22.4","","12.3","","17.4","","30.5","","4.5","","89.8","","0.0","","89.8","","0","",,"",,""
"1977-07","1977","07","26.0","","15.6","","20.8","","34.5","","8.5","","98.4","","0.0","","98.4","","0","",,"",,""
"1977-08","1977","08","23.7","","13.7","","18.7","","32.0","","6.0","S","77.4","","0.0","","77.4","","0","",,"",,""
"1977-09","1977","09","17.8","","10.6","","14.2","","31.5","","3.5","","107.2","","0.0","","107.2","","0","",,"",,""
"1977-10","1977","10","12.2","","3.4","","7.8","","20.5","","-4.0","","86.4","","0.0","","86.4","","0","",,"",,""
"1977-11","1977","11","5.4","","-0.9","","2.3","","18.5","S","-18.0","","65.4","","29.8","","90.4","","9","",,"",,""
"1977-12","1977","12","-4.5","","-11.4","","-8.0","","7.0","","-29.0","","23.0","","90.8","","113.8","","39","",,"",,""
"1978-01","1978","01","-8.4","","-16.0","","-12.2","","4.5","","-24.5","","63.4","","81.6","","107.0","","40","",,"",,""
"1978-02","1978","02","-6.6","","-16.2","","-11.4","","-0.5","","-26.0","S","0.0","","5.0","","2.6","","38","",,"",,""
"1978-03","1978","03","-0.2","","-9.2","","-4.7","","6.0","","-20.5","","36.6","","38.4","","72.6","","30","",,"",,""
"1978-04","1978","04","8.0","","-0.9","","3.6","","17.0","S","-8.5","S","71.0","","2.0","","73.2","","0","",,"",,""
"1978-05","1978","05","21.4","","9.0","","15.2","","32.5","S","-3.0","","53.8","","0.0","T","53.8","","0","",,"",,""
"1978-06","1978","06","23.3","","12.4","","17.9","","30.0","","4.0","","85.8","","0.0","","85.8","","0","",,"",,""
"1978-07","1978","07","26.9","","15.2","","21.1","","34.0","","8.5","","43.6","","0.0","","43.6","","0","",,"",,""
"1978-08","1978","08","25.6","","14.9","","20.3","","33.0","","8.0","","97.0","","0.0","","97.0","","0","",,"",,""
"1978-09","1978","09","18.6","","7.9","","13.3","","27.5","S","-1.0","","42.6","","0.0","","42.6","","0","",,"",,""
"1978-10","1978","10","12.0","","3.7","","7.9","","22.5","","-5.0","","55.4","","0.0","T","55.4","","0","",,"",,""
"1978-11","1978","11","5.6","","-3.4","","1.1","","16.0","","-16.5","","45.0","","16.8","","62.0","","6","",,"",,""
"1978-12","1978","12","-2.8","","-11.1","","-7.0","","7.0","","-20.0","","30.8","","82.4","","113.2","","","M",,"",,""
"1979-01","1979","01","-6.1","","-13.1","","-9.6","","6.5","","-26.5","","11.0","","87.6","","89.6","","38","",,"",,""
"1979-02","1979","02","-9.4","","-18.3","","-13.9","","6.5","","-30.0","","0.8","","20.4","","19.2","","38","",,"",,""
"1979-03","1979","03","5.0","","-3.9","","0.6","","15.5","","-17.5","","28.8","","4.0","","32.8","","0","",,"",,""
"1979-04","1979","04","11.0","","1.9","","6.5","","21.0","","-7.0","","78.2","","7.4","","93.0","","0","",,"",,""
"1979-05","1979","05","18.2","","8.2","","13.2","","31.5","","0.5","","101.2","","0.0","T","101.2","","0","",,"",,""
"1979-06","1979","06","23.8","","12.2","","18.0","","31.5","","5.0","","97.8","","0.0","","97.8","","0","",,"",,""
"1979-07","1979","07","27.7","","16.0","","21.9","","32.5","S","7.0","","48.8","","0.0","","48.8","","0","",,"",,""
"1979-08","1979","08","23.2","","13.8","","18.5","","29.0","S","5.0","","103.6","","0.0","","103.6","","","M",,"",,""
"1979-09","1979","09","19.7","","9.1","","14.4","","28.5","","0.0","","87.6","","0.0","","87.6","","0","",,"",,""
"1979-10","1979","10","11.4","","4.7","","8.1","","26.5","","-2.0","S","83.2","","11.0","","94.2","","0","",,"",,""
"1979-11","1979","11","6.6","","0.6","","3.6","","15.5","","-9.0","","84.6","","17.4","","102.0","","1","",,"",,""
"1979-12","1979","12","-1.2","","-7.9","","-4.6","","8.0","","-21.0","S","52.8","","30.0","","76.8","","4","",,"",,""
"1980-01","1980","01","-4.7","","-12.2","","-8.5","","9.5","","-24.5","","16.4","","26.0","","36.2","","7","",,"",,""
"1980-02","1980","02","-5.5","","-13.7","","-9.6","","4.0","","-22.0","","0.0","T","35.4","","32.4","","17","",,"",,""
"1980-03","1980","03","1.7","","-6.9","E","-2.6","E","12.0","","-24.5","","48.8","","30.6","","80.2","","0","",,"",,""
"1980-04","1980","04","11.3","","2.5","","6.9","","19.0","S","-5.5","","88.2","","1.0","","89.2","","0","",,"",,""
"1980-05","1980","05","19.2","","8.1","","13.7","","28.0","","2.5","","52.4","","0.0","","52.4","","0","",,"",,""
"1980-06","1980","06","21.2","","10.7","","16.0","","32.0","","1.5","","60.8","","0.0","T","60.8","","0","",,"",,""
"1980-07","1980","07","25.9","","15.7","","20.8","","29.5","S","10.5","","139.4","","0.0","","139.4","","0","",,"",,""
"1980-08","1980","08","25.8","","15.7","","20.8","","30.5","S","10.0","","45.2","","0.0","","45.2","","0","",,"",,""
"1980-09","1980","09","18.9","","9.0","","14.0","","27.5","","-1.5","","81.6","","0.0","","81.6","","0","",,"",,""
"1980-10","1980","10","10.1","","2.3","","6.2","","22.5","","-4.0","S","99.8","","0.6","","100.4","","0","",,"",,""
"1980-11","1980","11","2.4","","-3.7","","-0.7","","11.5","","-13.5","","31.8","","16.0","","47.8","","5","",,"",,""
"1980-12","1980","12","-7.4","","-17.4","","-12.4","","4.5","","-32.0","","25.4","","60.8","","86.2","","23","",,"",,""
"1981-01","1981","01","-9.4","","-19.8","","-14.6","","7.0","","-35.0","","3.0","","37.6","","30.4","","19","",,"",,""
"1981-02","1981","02","1.3","","-6.6","E","-2.7","E","11.0","","-23.5","","60.2","","20.0","","80.6","","0","",,"",,""
"1981-03","1981","03","4.0","","-3.8","","0.1","","20.5","","-14.5","","17.2","","18.6","","36.2","","0","",,"",,""
"1981-04","1981","04","12.7","","2.1","","7.4","","23.5","","-7.5","","56.2","","0.8","","57.0","","0","",,"",,""
"1981-05","1981","05","18.2","","7.4","","12.8","","28.5","","-0.5","","143.6","","0.0","T","143.6","","0","",,"",,""
